"match_id","party_size","killed_by","map","victim_position_x","victim_position_y","rankrate"
"2U4GBNA0Ymk4ggpimiDMUo3aIPO8bepyWwWrKd8TCmvxL4XbgDoVJtyMQ1s1LPJY","2","Kar98k","ERANGEL","675091.5","465187.5","0.98"
"2U4GBNA0Ymk4ggpimiDMUo3aIPO8bepyWwWrKd8TCmvxL4XbgDoVJtyMQ1s1LPJY","2","AKM","ERANGEL","695103.2","412064.6","0.08"
"2U4GBNA0Ymk4ggpimiDMUo3aIPO8bepyWwWrKd8TCmvxL4XbgDoVJtyMQ1s1LPJY","2","Punch","ERANGEL","374929.1","598344.8","0.28"
"2U4GBNA0Ymk4ggpimiDMUo3aIPO8bepyWwWrKd8TCmvxL4XbgDoVJtyMQ1s1LPJY","2","P92","ERANGEL","0.0","0.0","0.98"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","361193.4","395171.6","0.52"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Uaz","ERANGEL","233737.7","375257.4","0.64"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Uaz","ERANGEL","233630.9","375321.7","0.64"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","401878.5","294002.4","0.68"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","S1897","ERANGEL","360753.3","395067.6","0.52"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","SKS","ERANGEL","469260.9","473240.6","0.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Mini 14","ERANGEL","471931.4","474886.1","0.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","S686","ERANGEL","212955.1","272545.0","0.84"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Micro UZI","ERANGEL","401700.9","293906.9","0.96"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","111353.4","165507.3","0.88"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Groza","ERANGEL","468363.9","472655.6","0.32"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","S1897","ERANGEL","361409.6","395132.2","0.52"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","P1911","ERANGEL","111419.8","165473.2","0.88"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","489249.1","459422.2","0.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Grenade","ERANGEL","111143.4","165909.9","0.88"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","P18C","ERANGEL","0.0","0.0","1.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","375440.7","573203.6","0.6"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","SKS","ERANGEL","498258.1","467270.8","0.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Tommy Gun","ERANGEL","463111.0","651698.8","0.76"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Micro UZI","ERANGEL","161975.9","232528.9","0.84"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","440478.4","458698.6","0.24"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Bluezone","ERANGEL","491495.2","451128.7","0.2"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","P92","ERANGEL","213039.6","272698.8","0.84"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","447142.1","620170.4","0.76"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","374866.6","131005.3","0.8"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Grenade","ERANGEL","517852.4","428639.3","0.28"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","SCAR-L","ERANGEL","550002.1","520330.5","0.56"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Uaz","ERANGEL","233716.1","375344.8","0.64"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M16A4","ERANGEL","217431.4","396719.8","1"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","376311.8","572662.1","0.08"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","518112.6","428889.2","0.28"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","498243.0","449284.7","0.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","SCAR-L","ERANGEL","375119.0","130711.0","0.8"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Grenade","ERANGEL","111144.4","165990.0","0.88"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","443774.8","625952.1","0.76"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Grenade","ERANGEL","472481.9","474196.9","0.4"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","415067.4","307015.0","0.68"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","279557.4","572942.6","0.32"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","472385.5","474238.4","0.4"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","217722.8","396988.2","1"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Crowbar","ERANGEL","560492.2","598664.9","0.08"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","545364.4","514836.6","0.56"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Bluezone","ERANGEL","491372.3","450983.1","0.2"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M16A4","ERANGEL","496111.3","449450.2","0.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","547247.5","514061.9","0.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","457619.5","430912.2","0.24"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","372151.9","125621.9","0.8"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","501192.9","452660.1","0.08"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","471481.6","473801.7","0.48"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","493174.4","450486.3","0.2"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Groza","ERANGEL","468772.9","472395.6","0.32"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","P18C","ERANGEL","434856.6","641654.8","1.08"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","494388.2","449238.6","0.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","SKS","ERANGEL","464643.8","651447.9","0.6"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","545752.1","514171.0","0.56"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","SCAR-L","ERANGEL","471517.5","473851.1","0.32"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","S686","ERANGEL","364460.2","417065.9","1.04"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","360819.8","395214.1","1.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Uaz","ERANGEL","233651.5","375238.2","0.64"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Micro UZI","ERANGEL","401890.4","294062.5","0.96"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","471750.5","474281.9","0.4"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","545829.8","419034.3","0.28"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M16A4","ERANGEL","463950.1","430754.6","0.24"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","546557.1","515410.8","0.56"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Micro UZI","ERANGEL","403054.9","295161.9","0.96"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","389776.3","288144.3","1.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","375233.3","573352.6","0.6"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Tommy Gun","ERANGEL","222681.9","392465.0","1"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M16A4","ERANGEL","404208.6","487890.4","0.52"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","441601.3","620570.4","0.76"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Mini 14","ERANGEL","361168.5","395262.5","1.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Mini 14","ERANGEL","423886.7","310003.2","0.68"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","546574.3","500539.3","0.44"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AWM","ERANGEL","544642.3","493356.6","0.44"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","401611.8","297117.5","0.68"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","490682.4","441051.6","0.2"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","S1897","ERANGEL","360892.9","394759.3","1.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","474014.6","474355.6","0.48"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","S1897","ERANGEL","545821.1","419393.7","0.36"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","390490.9","287178.4","1.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","407362.3","308433.4","0.36"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","499096.3","452975.3","0.08"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Grenade","ERANGEL","487765.7","458239.4","0.36"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","UMP9","ERANGEL","392080.0","286256.8","1.16"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Punch","ERANGEL","0.0","0.0","1.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","0.0","0.0","1.12"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Micro UZI","ERANGEL","401419.1","294221.2","0.96"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","M416","ERANGEL","420660.6","643239.1","0.48"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","AKM","ERANGEL","486152.2","442125.3","0.24"
"2U4GBNA0Ymk4onYWYbocOFPA8UdB3dKPl9f1I1ctVxj4l6X8jQv2yvmTxzkf9hdB","4","Down and Out","ERANGEL","217455.4","396824.5","1"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M16A4","ERANGEL","555299.9","363203.0","0.84"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","569189.9","380241.8","0.96"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","225941.6","516657.8","0.4"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","UMP9","ERANGEL","448775.9","629230.4","1"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","AKM","ERANGEL","102760.9","416172.7","0.32"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Bluezone","ERANGEL","225094.5","516267.9","0.4"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","101170.0","414705.3","0.32"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","101525.7","413445.2","0.32"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","168632.9","277112.8","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Bluezone","ERANGEL","0.0","0.0","0.4"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","AKM","ERANGEL","163755.5","572877.1","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Kar98k","ERANGEL","195122.8","411808.4","0.36"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","449176.2","629382.7","1"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","AKM","ERANGEL","437719.7","623416.9","1"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","105576.6","413789.6","0.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","AKM","ERANGEL","101155.4","416907.2","0.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","0.0","0.0","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Bluezone","ERANGEL","0.0","0.0","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","316060.8","444255.5","0.48"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Grenade","ERANGEL","168772.2","282791.7","0.76"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","S12K","ERANGEL","680175.0","456248.6","0.44"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Bluezone","ERANGEL","203864.8","526757.3","0.44"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M416","ERANGEL","221915.2","536798.8","0.44"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","101239.6","415955.1","0.24"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","166536.8","283396.8","0.76"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M416","ERANGEL","368252.3","401247.3","0.88"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","101067.6","417448.6","0.12"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M16A4","ERANGEL","168336.7","282119.8","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","S686","ERANGEL","365928.2","396298.6","0.92"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M416","ERANGEL","688404.3","461950.9","0.44"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M16A4","ERANGEL","600613.9","603066.9","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Kar98k","ERANGEL","103538.2","418300.2","0.12"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","101122.4","415987.8","0.24"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M416","ERANGEL","89784.23","426322.6","0.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","UMP9","ERANGEL","169407.5","282326.2","0.76"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Bluezone","ERANGEL","0.0","0.0","0.8"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Punch","ERANGEL","427824.1","633643.7","1.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Kar98k","ERANGEL","302553.0","441793.3","0.48"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","S686","ERANGEL","366668.4","391714.6","0.92"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M416","ERANGEL","303866.3","440971.9","0.48"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","371639.2","411750.9","0.72"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","369426.6","405371.6","0.72"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","S12K","ERANGEL","430559.6","636869.3","1.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","M16A4","ERANGEL","447726.6","630031.9","0.68"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","101318.4","415976.0","0.24"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","578961.3","498780.8","0.56"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","S12K","ERANGEL","372135.9","411915.3","0.88"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Mini 14","ERANGEL","437896.7","623039.3","1.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Down and Out","ERANGEL","554415.8","363022.4","0.84"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Mini 14","ERANGEL","447325.0","629895.3","0.68"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","SCAR-L","ERANGEL","370819.8","408069.3","0.72"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","Machete","ERANGEL","0.0","0.0","1.08"
"2U4GBNA0Ymk5CCyww9ZV8DPGIXi-8WqKhRH5GhbGsAdjJRHBRXJA2ua0h1sVLPjs","4","S1897","ERANGEL","570755.2","350793.7","0.96"
