grid_x,grid_y,death_count
4447,6225,100
4196,3253,100
4241,3265,100
4421,3388,100
4468,6214,100
6228,3740,100
4181,3284,100
4519,6211,100
4241,3269,100
4237,3241,100
4489,6294,100
4661,6416,100
3454,5585,100
4331,6375,100
3639,4140,100
3608,3951,100
4454,6254,100
4483,6212,100
4578,6296,100
4195,3251,100
3623,4131,100
4417,3383,99
4660,6416,99
4561,6296,99
4414,3380,99
2038,2842,99
6214,2967,99
4321,6358,99
4513,6211,99
4437,6228,99
4691,6395,99
3625,3940,99
4325,6380,99
4452,6267,99
4227,3254,99
4322,6391,99
3921,2874,99
2231,3967,99
6852,4603,99
3982,2919,99
4327,6275,99
6848,4622,99
3628,3940,99
6260,3791,99
4323,6367,99
4207,3240,99
4369,6239,99
4312,6366,99
4416,3329,99
4215,3281,99
4221,3250,99
3899,2866,99
4414,3329,99
4559,6301,99
6855,4600,99
4205,3274,99
4370,6376,99
4240,3260,99
6258,3785,99
4510,6211,99
4326,6372,99
4231,3278,99
4213,3254,99
4232,3277,99
4243,3269,99
3540,4073,99
4632,6501,99
4647,6498,99
6862,4599,99
4513,6301,99
4509,6298,99
3892,2786,99
3246,4015,99
6256,3030,99
4690,6398,99
4504,6289,99
4368,6239,99
4451,6259,99
4499,6204,99
4367,6401,99
4468,6201,99
4583,6278,99
4357,3383,99
4514,6299,99
5563,1283,99
3514,4482,99
4677,6459,99
3948,3556,99
3653,3962,99
5734,3797,99
4469,6300,99
5687,3880,98
4408,3334,98
4347,4486,98
4056,3087,98
4019,2933,98
4220,3241,98
3664,4160,98
4467,6213,98
5708,3884,98
4489,6214,98
4651,6413,98
4561,6294,98
5510,5469,98
6246,3028,98
4375,3329,98
5684,3826,98
6851,4615,98
4481,6212,98
6847,4621,98
6861,4621,98
4651,6502,98
4478,6297,98
3638,4143,98
4468,6289,98
4495,6208,98
3897,2872,98
5513,5465,98
4452,3348,98
4376,6389,98
4012,2938,98
3664,4109,98
4472,6208,98
6847,4618,98
4328,6351,98
4196,3259,98
4180,3300,98
4445,6226,98
3704,3994,98
4181,3301,98
3728,4114,98
2150,2673,98
4187,3249,98
5686,3822,98
4181,3292,98
3728,4116,98
3404,1633,98
4324,6365,98
6245,3027,98
3589,4004,98
6253,3782,98
4207,3275,98
4412,3332,98
4443,6277,98
6230,3794,98
4323,6358,98
4353,6253,98
5708,3803,98
4020,2940,98
6850,4624,98
4209,3275,98
3954,3562,98
6268,3779,97
4447,3352,97
3705,4051,97
4423,3381,97
1513,3151,97
6876,4602,97
4514,6202,97
4360,6395,97
4217,3245,97
4180,3289,97
2180,2724,97
4476,6296,97
4447,3351,97
3718,4134,97
4207,3277,97
4417,3388,97
4489,6290,97
1652,2770,97
4180,3296,97
3537,4078,97
4315,6350,97
3455,5588,97
4212,3239,97
6274,3780,97
3606,3947,97
4311,6357,97
6257,3781,97
4469,6201,97
4006,2851,97
3894,2873,97
4056,2919,97
3584,3997,97
4491,6208,97
3683,4076,97
4654,6414,97
5745,3822,97
4511,6213,97
4464,6298,97
4451,6249,97
4559,6296,97
4198,3275,97
4485,6215,97
4314,6362,97
3728,4117,97
4181,3294,97
1626,2913,97
4645,6502,97
4327,6349,97
4451,6246,97
4185,3303,97
6854,4600,97
4317,6350,97
4193,3249,97
4204,3266,97
4506,6205,97
4322,6373,96
4374,6398,96
1637,2772,96
4204,3255,96
2061,2877,96
3552,4098,96
4464,6204,96
4443,6274,96
4637,6504,96
5680,3832,96
3670,5843,96
3725,4134,96
3642,3981,96
4329,6351,96
4408,3330,96
5327,2333,96
4240,3266,96
3365,1676,96
4645,6414,96
1593,2754,96
3632,4033,96
4455,6241,96
5526,5713,96
4326,6276,96
4512,6291,96
4322,6361,96
4330,6345,96
4214,3244,96
3958,3559,96
1593,2761,96
6012,4786,96
5747,3804,96
6851,4600,96
6859,4601,96
4485,6291,96
4366,3332,96
4470,6204,96
3632,4165,96
6248,3024,96
4210,3278,96
4646,6502,96
4452,6275,96
3638,3956,96
4230,3255,96
3661,4112,96
4564,6295,96
5703,3889,96
2215,3970,96
6881,4617,96
5731,3844,96
4376,6397,96
4332,6345,96
3619,4023,96
4202,3244,96
6265,3774,96
4507,6207,96
4242,3253,96
4506,6204,96
4462,6208,96
3589,4002,96
4251,3268,96
4211,3279,96
4455,3348,96
4345,6258,96
5565,1290,96
4449,6224,96
4242,3271,96
6244,3845,96
4241,3273,96
4220,3237,96
6860,4602,96
4684,6429,96
6863,4600,95
3631,4089,95
4580,6270,95
4456,6224,95
3666,4110,95
3921,2871,95
4515,6300,95
4206,3261,95
4314,6367,95
4355,6250,95
3626,4091,95
4216,3281,95
4456,6234,95
4237,3242,95
4207,3260,95
6863,4621,95
3629,4095,95
4202,3278,95
4507,6211,95
3953,3564,95
4231,3268,95
4196,3273,95
2048,2727,95
4371,3329,95
6250,3786,95
4442,6222,95
6846,4618,95
4480,6297,95
3904,2870,95
4450,3350,95
4323,6406,95
6247,3029,95
1635,2772,95
4183,3299,95
3628,4093,95
4197,3254,95
1991,2871,95
4324,6363,95
3729,4164,95
4461,6299,95
4323,6368,95
4203,3274,95
4409,3330,95
2069,2713,95
3614,3959,95
4184,3249,95
4454,3348,95
4194,3249,95
4186,3256,95
4373,6373,95
4452,6240,95
3677,3611,95
4445,6219,95
6851,4618,95
6241,3041,95
4464,6203,95
4469,6214,95
4371,6376,95
4185,3254,95
3552,3976,95
4214,3253,95
4447,6275,95
4181,3305,95
4499,6290,95
3552,4035,95
4645,6503,95
4334,6373,95
6239,3043,95
3937,3492,95
3666,4162,95
3682,3614,95
4314,6357,95
4488,6207,95
5685,3824,95
3905,2876,95
4450,6260,95
4250,3271,95
4316,6367,95
4452,6227,95
4422,3381,95
3419,1630,95
4451,6236,95
1518,3182,95
4014,2933,95
2183,3964,95
5685,3825,95
4240,3265,94
4475,6213,94
4694,6395,94
4487,6206,94
4181,3297,94
4447,3295,94
3588,4002,94
2178,2724,94
4449,3350,94
4514,6300,94
4506,6298,94
4358,3384,94
4499,6298,94
6218,3765,94
4468,6207,94
3729,4121,94
4253,3265,94
4239,3277,94
4179,3306,94
5722,3849,94
3582,4110,94
4209,3279,94
6260,3782,94
6251,3786,94
6231,3790,94
6853,4625,94
3665,4112,94
4453,6261,94
4493,6289,94
6270,3789,94
4184,3248,94
4370,6238,94
4221,3254,94
6267,3779,94
4580,6271,94
4205,3258,94
4054,3087,94
4450,6267,94
4179,3300,94
4459,6251,94
4447,6281,94
4238,3276,94
4218,3244,94
6875,4617,94
3920,2866,94
5675,3841,94
6861,4620,94
4425,3380,94
4238,3264,94
4454,6233,94
4459,6292,94
4199,3276,94
4452,6253,94
5735,3797,94
5707,3886,94
5674,3841,94
4215,3250,94
3644,3981,94
4456,3350,94
1517,3181,94
4415,3379,94
4501,6211,94
5730,3794,94
3831,4771,94
6847,4616,94
4201,3279,94
6873,4623,94
6854,4601,94
4005,2851,94
4188,3247,94
4337,6376,94
3682,4074,94
3899,2867,94
3830,4733,94
3459,5589,94
4357,3379,94
4473,6299,93
6873,4625,93
3272,5451,93
4429,3384,93
3904,2867,93
4196,3252,93
3631,4093,93
3686,4081,93
3640,3954,93
3949,3556,93
4452,6250,93
4481,6208,93
4449,6235,93
1577,2756,93
4385,6198,93
3611,3942,93
4454,6257,93
4500,6214,93
3626,4129,93
4254,3264,93
4517,6297,93
4377,6379,93
4324,6348,93
5520,5706,93
6865,4603,93
4489,6285,93
6868,4600,93
4692,6395,93
6861,4602,93
4200,3245,93
4583,6294,93
4589,6289,93
6251,3787,93
3627,3933,93
4206,3254,93
4378,6392,93
3542,4077,93
3976,3539,93
6264,3776,93
4644,6503,93
4180,3297,93
4677,6437,93
6234,3790,93
3643,4104,93
2156,2792,93
3640,3953,93
1626,2755,93
3821,4739,93
4223,2883,93
4684,6414,93
4443,6228,93
4232,3279,93
4663,6415,93
2154,2784,93
3679,3893,93
5341,2332,93
6278,3780,93
3543,4076,93
4492,6202,93
5708,3801,93
3337,5478,93
4331,6374,93
4245,3269,93
3626,3926,93
5731,3845,93
1514,3150,93
4443,6226,93
4490,6215,93
3717,4131,93
3665,4158,93
6886,4619,93
3936,3492,93
6851,4625,93
4438,6229,93
5689,3816,93
4347,4485,93
3606,3946,92
4324,6359,92
4638,4240,92
3727,4115,92
1593,2760,92
5724,3858,92
6269,3790,92
4646,6503,92
3607,3947,92
4312,6365,92
4206,3275,92
3678,5860,92
4305,6352,92
3623,4132,92
4324,6364,92
3913,3509,92
6852,4614,92
3990,3003,92
3621,4022,92
4231,3241,92
1990,2893,92
3728,4163,92
6850,4623,92
4580,6296,92
6244,3026,92
4327,6353,92
4453,6277,92
3834,4732,92
4181,3306,92
4486,6207,92
4207,3279,92
1517,3186,92
4319,6367,92
4325,6359,92
6267,3788,92
6225,3784,92
3925,2357,92
4319,6281,92
4306,6350,92
6250,3779,92
3659,4111,92
4369,6401,92
4445,3298,92
5525,5364,92
4325,6355,92
4232,3256,92
6250,3784,92
3585,3998,92
3920,2869,92
4319,6359,92
5729,3794,92
4231,3257,92
5700,3887,92
3586,3999,92
4686,6414,92
3766,4186,92
3935,3492,92
4452,6233,92
4330,6372,92
4470,6300,92
4371,3332,92
3717,4134,92
4509,6292,92
4448,3350,92
3999,2855,92
4451,6255,92
3648,3952,92
4322,6377,92
6861,4603,92
4226,3248,92
3905,2875,92
4444,6228,92
4250,3269,92
4323,6344,92
4683,6432,92
4481,6214,92
4448,6270,91
4447,6269,91
6255,3029,91
4223,3278,91
4559,6295,91
3888,2786,91
6224,3795,91
4322,6365,91
4219,3243,91
4514,6214,91
4451,6248,91
1519,3188,91
3711,4148,91
4486,6290,91
4327,6381,91
4449,6281,91
3662,4093,91
3683,4170,91
3948,3487,91
3660,4113,91
5749,3809,91
4195,3269,91
4305,6350,91
5507,5609,91
2024,2917,91
4359,3389,91
4325,6348,91
1518,3183,91
5728,3793,91
4454,6250,91
4455,3349,91
4519,6288,91
4467,6214,91
6874,4618,91
3553,3976,91
5730,3845,91
4305,6354,91
6241,3042,91
3764,4186,91
5508,3634,91
4299,6354,91
6233,3784,91
4497,6209,91
3682,4173,91
3673,5843,91
5677,3839,91
4642,6426,91
4241,3277,91
4662,6414,91
4582,6300,91
4378,6228,91
1618,2946,91
6874,4625,91
6224,3784,91
4325,6367,91
4509,6291,91
4305,6353,91
5748,3810,91
5340,2339,91
4424,3380,91
4684,6415,91
1523,3153,91
4493,6296,91
4459,6295,91
5563,1289,91
6849,4611,91
4445,3297,91
4224,3251,91
4465,6302,91
3627,4092,91
4450,6259,91
6852,4616,91
5736,3824,91
4194,3241,91
4459,6296,91
3616,4026,91
5523,5694,91
4436,6259,91
5509,5609,91
6218,3771,91
3452,5594,91
6846,4621,91
4511,6296,91
4231,3256,91
4456,6240,90
3641,4136,90
4326,6384,90
4476,6214,90
4314,6366,90
4333,4512,90
4366,6241,90
5566,1284,90
4912,4443,90
4180,3295,90
4246,3267,90
4326,6353,90
5677,3838,90
1513,3187,90
6259,3780,90
4205,3261,90
3642,4103,90
3950,3560,90
3999,2854,90
4218,3240,90
6871,4623,90
3921,2876,90
4489,6296,90
4231,3271,90
4449,6229,90
6847,4617,90
6229,3789,90
4208,3274,90
4311,6395,90
4445,6227,90
3615,3963,90
6865,4599,90
3366,1677,90
4207,3276,90
5688,3804,90
4241,3260,90
5499,3631,90
3627,4088,90
6265,3788,90
3660,4112,90
4210,3277,90
4244,3254,90
4516,6206,90
4494,6208,90
5730,3842,90
4242,3279,90
4490,6219,90
4230,3266,90
4221,3251,90
4236,3245,90
6254,3781,90
4204,3273,90
4255,3270,90
3660,4108,90
4327,6372,90
4313,6357,90
2023,2891,90
4858,4499,90
4499,6206,90
3661,4113,90
4493,6207,90
4230,3277,90
3920,2870,90
1618,2945,90
1518,3151,90
4211,3252,90
5710,3881,90
3899,2872,90
4240,3274,90
4323,6364,90
4371,6398,90
4500,6291,90
4358,3379,90
5687,3879,90
3545,5716,90
4314,6358,90
4451,6258,90
5510,3633,90
3679,3611,90
4312,6357,90
4196,3270,90
4465,6288,90
3596,4010,90
3662,4092,90
6846,4619,90
5705,3889,90
4210,3240,90
4568,6292,90
3894,2785,90
3399,1675,90
4511,6289,90
5746,3817,90
4241,3275,90
3620,4023,90
3950,3559,90
5700,3884,90
1560,2751,90
4455,6283,90
4192,3240,90
4481,6211,90
4451,6263,90
3626,3939,90
4186,3254,89
4211,3254,89
5731,3795,89
4195,3250,89
4684,6428,89
3833,4733,89
4423,3384,89
4445,6230,89
4324,6356,89
4316,6358,89
5749,3804,89
4325,6368,89
3714,4152,89
3931,3492,89
3627,3940,89
5560,1286,89
4304,6352,89
4485,6296,89
4016,2933,89
4413,3380,89
2023,2865,89
4215,3244,89
3627,3941,89
3625,4091,89
4445,6238,89
3451,5587,89
4228,3278,89
4451,6247,89
4408,3327,89
4211,3278,89
6851,4617,89
4446,6268,89
4315,6364,89
4191,3260,89
6253,3784,89
3704,4142,89
4452,6260,89
4359,6247,89
4195,3265,89
4512,6202,89
3626,3940,89
4230,3278,89
4331,6373,89
4413,3332,89
4676,6437,89
4204,3274,89
4355,3382,89
4000,2853,89
5745,3802,89
4196,3245,89
5327,2360,89
6256,3782,89
3902,2876,89
4642,6419,89
4331,6376,89
4408,3331,89
5360,3130,89
3682,3613,89
3459,5588,89
1613,2909,89
5737,3829,89
4248,3268,89
4220,3242,89
3931,3491,89
4456,3348,89
4459,6258,89
4445,6232,89
5737,3798,89
4460,6211,89
3902,2871,89
4520,6215,89
4326,6346,89
4328,6352,89
5528,5372,89
4197,3260,89
3671,3891,89
3566,4100,89
1591,2767,89
3605,4124,89
1559,2745,89
6241,3043,89
1607,2934,89
6253,3030,89
4423,3382,89
6850,4626,89
4647,6502,89
4409,3329,89
4503,6289,89
3710,4081,89
4491,6214,89
4328,6350,89
5726,3793,89
6882,4617,89
6855,4617,89
4448,6282,88
4305,6356,88
4420,3379,88
4445,6231,88
3629,4093,88
3540,4072,88
4359,6393,88
4512,6302,88
4644,6413,88
3565,4101,88
6851,4616,88
2182,3969,88
1576,2756,88
4227,3248,88
1518,3155,88
4207,3273,88
4231,3263,88
6249,3783,88
5524,5376,88
5728,3845,88
3921,2864,88
6251,3030,88
3953,3563,88
6889,4617,88
3726,4110,88
4366,6402,88
2182,3968,88
4482,6208,88
4556,6297,88
6220,3742,88
3919,2873,88
1620,2939,88
4209,3278,88
5529,5372,88
4254,3258,88
4493,6211,88
4240,3261,88
6859,4602,88
4476,6215,88
4311,6394,88
4195,3274,88
4448,6227,88
4221,3237,88
4320,6364,88
4213,3253,88
4458,6221,88
3684,4169,88
4451,6264,88
4295,6365,88
4691,6396,88
6887,4617,88
4488,6290,88
6870,4602,88
3553,5727,88
6255,3786,88
4452,6255,88
3380,1679,88
3673,5847,88
5750,3807,88
4224,3240,88
4445,6274,88
3644,4070,88
4227,3278,88
4347,4493,87
4229,3278,87
4485,6218,87
4454,6252,87
3661,4110,87
4501,6215,87
5515,5616,87
3673,3888,87
4450,6242,87
4231,3275,87
4304,6351,87
2180,2831,87
4203,3279,87
3703,4051,87
4348,4488,87
6863,4599,87
4377,6381,87
4217,3251,87
4677,6450,87
4362,6380,87
4643,6425,87
4487,6301,87
4434,6357,87
6249,3029,87
3656,3965,87
1616,2903,87
4446,6270,87
5507,5590,87
4218,3241,87
4178,3287,87
4249,3271,87
4453,3351,87
4461,6296,87
4212,3279,87
3825,4734,87
4910,3481,87
5686,3821,87
4570,6293,87
6277,3787,87
4369,3330,87
4230,3271,87
6847,4619,87
4219,3253,87
4181,3288,87
4338,6377,87
6255,3787,87
4495,6296,87
3585,4107,87
6869,4621,87
6886,4617,87
1518,3184,87
1514,3188,87
4180,3299,87
5695,3887,87
4326,6356,87
4504,6291,87
4688,6396,87
5707,3803,87
4415,3329,87
4470,6296,87
4509,6213,87
3582,4111,87
3677,3612,87
1634,2893,87
3674,5845,87
4660,6413,87
3713,4150,87
3628,4094,87
6870,4622,87
4490,6296,87
4688,6415,87
4504,6290,87
4501,6212,87
3737,4123,87
4450,3351,87
5687,3820,87
6865,4600,87
3629,4034,87
5728,3794,87
4378,6381,87
6252,3030,87
4690,6395,87
6227,3786,87
4355,3385,87
4684,6398,87
3627,4036,87
3724,4138,87
4451,6257,87
5734,3796,87
4332,6375,87
4208,3258,87
4186,3250,87
4207,3274,87
4205,3275,87
4306,6365,87
6871,4625,87
3932,3491,87
6227,3789,87
3898,2870,87
4318,6367,87
4447,6224,87
3624,4129,87
4208,3277,87
3676,3889,87
4193,3241,87
4494,6215,87
4226,3244,87
4558,6301,87
4241,3249,87
3726,4128,87
3736,4125,87
4497,6293,87
4450,6246,86
4241,3279,86
6279,3783,86
4482,6212,86
3997,2858,86
3663,4119,86
4328,6345,86
5747,3818,86
4459,6218,86
6851,4624,86
4241,3264,86
4510,6205,86
4247,3267,86
6246,3030,86
3664,4062,86
4517,6298,86
3996,2858,86
4320,6361,86
4205,3278,86
5560,1291,86
4372,3332,86
3453,5593,86
5721,3850,86
4691,6394,86
4502,6211,86
4322,6369,86
4314,6363,86
3716,4130,86
5692,3814,86
4310,6366,86
6263,3786,86
4208,3275,86
6232,3788,86
4211,3251,86
4340,4512,86
4415,3332,86
3679,3891,86
4499,6214,86
4474,6297,86
4337,6266,86
3625,3942,86
4226,3278,86
4490,6297,86
1603,2942,86
4377,6383,86
6225,3795,86
4182,3242,86
3671,3889,86
4227,3253,86
4455,6269,86
6878,4617,86
3920,2868,86
5744,3817,86
3702,4137,86
3608,3952,86
4510,6206,86
6227,3791,86
4582,6295,86
1652,2776,86
3954,3564,86
4483,6213,86
4236,3280,86
4231,3262,86
6874,4620,86
4506,6212,86
4359,6388,86
4519,6208,86
6218,3766,86
6871,4620,86
6251,3782,86
5687,3821,86
3628,4035,86
4450,3349,86
3672,5845,86
1617,2946,86
5734,3838,86
4438,6275,86
4438,6231,86
5741,3820,86
4315,4458,86
3900,2873,86
4193,3250,86
5732,3795,85
4195,3245,85
6871,4600,85
3905,2874,85
3414,1685,85
3727,4114,85
3891,2866,85
4326,6368,85
6870,4619,85
6845,4616,85
3959,3560,85
5713,3789,85
6884,4619,85
3621,4020,85
3628,4086,85
4325,6347,85
4455,6261,85
6264,3787,85
2117,2863,85
4455,6265,85
4358,6248,85
4326,6361,85
4229,3252,85
4179,3301,85
4328,6346,85
4358,3375,85
3974,2798,85
3707,4147,85
5687,3803,85
1578,4132,85
2169,3656,85
4451,6256,85
4558,6296,85
5733,3796,85
3583,4112,85
3999,2852,85
4452,3351,85
4486,6217,85
4505,6204,85
5746,3811,85
5740,3831,85
4180,3284,85
3651,3962,85
4581,6295,85
3897,2870,85
3677,4172,85
4196,3278,85
6013,4786,85
4332,4510,85
4320,6368,85
4183,3302,85
6847,4620,85
4675,6437,85
5524,5707,85
4560,6301,85
4001,2852,85
4186,3294,85
4490,6289,85
4321,6279,85
3674,5856,85
4203,3276,85
4456,6239,85
5745,3800,85
3589,4003,85
3921,2862,85
6224,3785,85
4332,4513,85
5731,3840,85
4209,3256,85
4179,3307,85
3361,1578,85
4497,6297,85
5506,5611,85
3678,3895,85
3662,4056,85
4643,6499,85
3272,5452,85
4233,3271,85
5692,3815,85
4634,6501,85
6868,4621,85
4508,6212,85
4683,6419,85
4689,6395,85
4453,3295,85
5683,3828,85
6844,4616,85
4441,6220,85
4245,3255,84
5711,3505,84
4203,3275,84
4467,6291,84
4350,4489,84
4648,6497,84
3895,2872,84
4444,6278,84
3767,4184,84
1612,2802,84
4206,3273,84
3661,4117,84
5738,3829,84
6848,4605,84
5515,5612,84
3936,3493,84
4182,3297,84
1607,2936,84
3679,5858,84
4450,6266,84
4231,3255,84
4488,6215,84
3829,4733,84
3903,2872,84
4457,6282,84
5561,1287,84
4512,6301,84
1633,2778,84
3638,3978,84
4346,4491,84
5512,5609,84
4560,6295,84
4657,6414,84
3683,4074,84
4520,6214,84
4205,3259,84
4404,4470,84
4218,3252,84
3639,4142,84
4209,3266,84
5528,5710,84
4421,3382,84
5527,5685,84
4309,6365,84
3716,4125,84
3669,4156,84
4321,6343,84
4452,6223,84
4447,6236,84
4333,6345,84
4684,6431,84
4512,6299,84
3921,2360,84
3457,5588,84
1513,3186,84
1566,2796,84
4496,6207,84
2233,3960,84
5711,3879,84
4241,3261,84
6871,4622,84
4488,6214,84
4368,3329,84
4362,6396,84
3958,3553,84
4447,3349,84
4200,3264,84
4409,3384,84
4514,6215,84
4552,6297,84
4336,6267,84
4635,6501,84
4369,3327,84
4020,2938,84
4452,6264,84
4196,3265,84
4636,6500,84
4451,6239,84
4455,6249,84
5676,3840,84
5515,5615,84
3458,5589,84
1620,2883,84
3977,3538,84
5684,3825,84
6260,3837,84
6846,4625,84
4466,6310,84
5710,3880,84
4207,3268,84
4492,6207,84
4373,6375,84
4073,3127,84
3333,5485,84
4658,6412,84
4366,3334,84
4443,6273,84
1994,2896,84
6866,4603,84
2009,2795,84
4227,3250,83
3730,4119,83
4221,2889,83
4484,6215,83
3609,3957,83
4018,2933,83
5681,3829,83
6856,4624,83
6867,4620,83
6228,3762,83
4322,6362,83
3650,4173,83
3949,3549,83
6874,4619,83
4662,6415,83
4222,3278,83
3676,4071,83
1514,3185,83
5327,2332,83
4463,6300,83
1627,2913,83
4421,3384,83
4435,3295,83
4650,6507,83
4662,6397,83
6850,4621,83
1570,2742,83
6846,4620,83
4645,6498,83
3726,4157,83
4659,6413,83
4516,6212,83
4378,6393,83
4315,6352,83
4180,3304,83
4483,6211,83
4309,6405,83
3719,4133,83
4377,6391,83
4486,6291,83
4195,3241,83
3921,2873,83
4370,3329,83
4181,3285,83
4442,6225,83
3703,3994,83
4180,3290,83
4673,6395,83
4326,6348,83
6245,2996,83
6250,3785,83
4186,3293,83
3587,4030,83
6873,4614,83
5738,3799,83
3679,3895,83
1557,2758,83
6219,3763,83
2216,3972,83
4642,6500,83
3647,3951,83
1577,4133,83
3591,4027,83
5688,3817,83
3628,3942,83
4560,6294,83
1579,4130,83
4436,6228,83
4438,6228,83
4436,6273,83
4504,6207,83
4224,2883,83
4690,6396,83
4188,3249,83
3500,5636,83
1576,2757,83
4690,6393,83
4240,3262,83
4448,6276,83
3812,4777,83
3627,3926,83
4324,6346,83
4505,6289,83
3903,2871,83
3554,5726,83
5745,3803,83
6235,3796,83
4366,3330,83
6179,3080,83
5748,3809,83
4194,3252,83
4454,3351,83
4383,6402,83
4691,6398,83
1616,2901,83
4459,6221,83
4229,3240,83
4498,6297,82
4583,6296,82
4485,6287,82
4464,6299,82
4663,6409,82
3925,2870,82
3607,3952,82
4927,4365,82
3889,2784,82
6242,3041,82
4377,6390,82
4372,3329,82
4139,4808,82
6876,4601,82
4187,3250,82
4202,3276,82
3704,4143,82
3920,2871,82
4458,6297,82
3543,4075,82
4471,6296,82
5687,3819,82
4643,6414,82
3661,4111,82
4324,6366,82
4496,6208,82
3718,4131,82
3667,4159,82
6266,3776,82
4651,6412,82
4241,3278,82
3904,2875,82
4228,3253,82
4446,3296,82
4329,6346,82
4457,6223,82
3363,1676,82
6248,3029,82
4445,6278,82
3364,1675,82
4684,6420,82
3672,3888,82
3718,4133,82
4494,6286,82
4448,6277,82
4662,6430,82
4208,3279,82
3671,5845,82
6258,3780,82
1521,3151,82
4451,6245,82
4251,3254,82
2023,2916,82
4220,3253,82
4179,3286,82
4454,6249,82
4446,6280,82
4484,6296,82
4310,6389,82
4470,6299,82
4493,6205,82
4357,3275,82
4473,6207,82
4511,6214,82
4689,6396,82
3590,4027,82
4674,6416,82
4332,6376,82
3542,4075,82
3767,4185,82
4662,6417,82
6249,3782,82
3639,3955,82
4690,6397,82
4585,6296,82
3621,4023,82
6219,3769,82
3934,3491,82
6219,3712,82
4197,3275,82
4517,6205,82
4451,6265,82
4646,6414,82
3673,4067,82
3723,4134,82
5559,1291,82
4424,3381,82
4677,6460,82
3934,3492,82
3978,3540,82
4511,6292,82
4516,6299,82
4448,6266,82
4562,6293,82
5562,1288,82
4323,6377,82
6250,3029,82
4486,6299,82
1669,2784,82
3951,1698,82
4442,6224,82
6220,3722,82
1654,2820,82
5691,3814,82
4510,6300,82
6251,3029,82
4094,2866,82
4333,6373,82
4209,3257,82
4346,6258,82
4332,6373,82
4369,6377,82
4414,3332,82
6214,2979,82
5661,2503,82
3670,5846,81
4200,3250,81
4459,6298,81
4361,6379,81
4455,6253,81
3675,5857,81
4378,6394,81
4486,6298,81
4437,3349,81
6875,4601,81
4198,3252,81
6880,4627,81
3672,5843,81
4186,3253,81
4375,3332,81
5722,3862,81
4499,6289,81
4313,6367,81
6207,2976,81
4242,3277,81
5689,3815,81
3652,3967,81
3701,4054,81
4509,6212,81
4359,3383,81
4184,3239,81
3735,4121,81
4480,6298,81
4326,6347,81
4179,3284,81
4459,6293,81
4429,3385,81
3683,4077,81
4470,6205,81
4067,2918,81
4223,2884,81
5509,5608,81
3902,2872,81
3633,4165,81
4317,6284,81
3680,3610,81
4499,6211,81
4577,6293,81
6872,4600,81
3705,4047,81
3729,4168,81
4323,6361,81
4358,6389,81
4324,6345,81
2117,2817,81
6846,4624,81
4439,6229,81
5725,3791,81
3951,3556,81
1518,3181,81
4230,3270,81
4677,6435,81
3649,4101,81
4304,6353,81
4413,3329,81
4190,3251,81
5526,5686,81
5708,3516,81
3670,4083,81
4484,6291,81
4355,3381,81
6245,3028,81
4315,6368,81
4470,6207,81
3579,4110,81
3247,4015,81
4470,6298,81
3366,1675,81
3943,3488,81
5705,3887,81
6876,4617,81
4483,6214,81
3665,4161,81
4455,6243,81
4230,3275,81
1612,2909,81
5567,1283,81
3979,3544,81
3644,4105,81
4513,6206,81
4310,6351,81
6846,4616,81
4486,6300,81
3610,3942,81
3694,4074,81
4314,6355,81
6242,3761,81
4508,6291,81
3619,3935,81
5685,3823,81
3585,4032,81
3935,3493,81
4500,6215,81
3607,3951,81
4436,6230,81
6850,4620,81
4448,6271,81
4311,6365,81
4369,3329,81
4492,6298,81
3625,4092,81
4321,6361,81
3625,3941,81
4358,3387,81
6847,4614,81
1648,2762,80
4309,6391,80
4323,6391,80
4452,6274,80
4186,3251,80
4643,6403,80
3642,3980,80
4006,2852,80
5939,2983,80
6875,4628,80
3623,3937,80
1627,2912,80
4361,6380,80
4204,3278,80
2419,4365,80
4198,3241,80
3703,4050,80
5708,3886,80
4501,6214,80
4518,6206,80
4422,3382,80
3681,3610,80
4304,6356,80
6275,3781,80
4447,3346,80
4651,6504,80
3362,1575,80
3618,4019,80
3831,4770,80
4323,6345,80
4560,6297,80
3622,3936,80
5721,3855,80
4647,6416,80
3625,3926,80
4324,6347,80
4445,6237,80
4444,6221,80
4229,3279,80
4567,6293,80
2159,2705,80
3649,3945,80
4218,3279,80
4371,6401,80
6851,4603,80
4650,6503,80
5700,3885,80
3664,4061,80
6875,4622,80
4359,6389,80
3650,4100,80
3663,4060,80
4449,6282,80
4469,6292,80
4519,6291,80
6873,4604,80
1517,3157,80
4218,3254,80
4187,3253,80
5745,3811,80
5699,3887,80
4452,6278,80
3765,4186,80
6869,4622,80
5723,3849,80
4581,6293,80
1579,4133,80
4454,6263,80
5711,3483,80
4192,3250,80
4583,6279,80
4366,6242,80
4229,3277,80
4451,6225,80
4184,3295,80
3729,4028,80
4225,3243,80
6263,3789,80
6251,3780,80
4518,6296,80
4323,6349,80
4305,6355,80
4377,6396,80
1515,3152,80
4225,3253,80
4658,6414,80
3920,2874,80
4213,3251,80
4461,6253,80
3356,5457,80
4220,3244,80
4674,6396,80
4352,6252,80
3627,4093,80
3713,4149,80
1614,2916,80
4452,6256,80
7285,4363,80
4233,3272,80
6243,3039,80
1636,2771,80
2154,2783,80
4448,3346,80
6873,4626,80
5512,5466,80
4217,3252,80
3667,4109,80
5707,3887,80
